Country,Age,ImportType,No1,No2,No3,NoR,Last10R,RaceIndex,RC,Track,Course,Dist,G,RaceClass,Dr,Rtg,Trainer,Jockey,Win.Odds,AcctWt,DeclarHorseWt,Pla
AUS,9,PPG,8,3,2,51,3,409,ST,Turf,A+3,1200,G,2,10,95,CHYip,DWhyte,35,129,1119,9
AUS,9,PPG,8,3,2,51,3,334,HV,Turf,C,1200,G,2,1,95,CHYip,ASuborics,34,123,1115,UR
AUS,8,PPG,8,3,2,51,3,307,ST,AWT,AWT,1200,GD,1,1,97,CHYip,THSo,99,121,1121,5
AUS,8,PPG,8,3,2,51,3,273,ST,Turf,C,1000,GF,2,2,99,CHYip,MGuyon,11,133,1121,5
AUS,9,PPG,8,3,2,51,3,249,HV,Turf,B,1200,GF,1,8,102,CHYip,KCNg,99,116,1129,10
AUS,7,PPG,8,3,2,51,3,207,HV,Turf,C+3,1000,G,2,6,104,CHYip,CYLui,36,126,1132,7
AUS,9,PPG,8,3,2,51,3,118,ST,Turf,B+2,1200,GF,HKG2,6,106,CHYip,THSo,99,115,1147,11
AUS,7,PPG,8,3,2,51,3,53,ST,Turf,C+3,1000,GF,HKG3,9,106,CHYip,YTCheng,31,116,1130,8
USA,7,PPG,6,5,7,59,1,120,HV,Turf,C,1200,G,3,7,61,POSullivan,HNWong,68,107,1110,6
USA,7,PPG,6,5,7,59,1,8,ST,Turf,B,1200,G,3,10,61,POSullivan,HNWong,99,109,1101,7
USA,7,PPG,6,5,7,59,1,768,HV,Turf,A,1800,G,3,7,61,POSullivan,CKTong,61,114,1089,6
USA,7,PPG,6,5,7,59,1,743,HV,Turf,C,1650,GF,3,7,62,POSullivan,CKTong,99,115,1090,7
USA,7,PPG,6,5,7,59,1,703,HV,Turf,A,1650,G,3,2,63,POSullivan,KTeetan,25,116,1096,12
USA,7,PPG,6,5,7,59,1,655,HV,Turf,B,1650,G,3,12,63,POSullivan,CYHo,64,115,1080,9
USA,7,PPG,6,5,7,59,1,599,HV,Turf,C,1650,G,3,5,63,POSullivan,KTeetan,19,116,1075,7
USA,7,PPG,6,5,7,59,1,540,ST,AWT,AWT,1650,GD,4,14,58,POSullivan,NRawiller,25,131,1072,1
USA,7,PPG,6,5,7,59,1,475,ST,AWT,AWT,1650,GD,4,5,52,POSullivan,NRawiller,10,125,1083,1
USA,7,PPG,6,5,7,59,1,403,ST,AWT,AWT,1650,GD,4,11,52,POSullivan,NRawiller,48,125,1084,6
USA,7,PPG,6,5,7,59,1,349,ST,AWT,AWT,1800,WS,4,13,51,POSullivan,NRawiller,71,124,1080,2
USA,7,PPG,6,5,7,59,1,314,ST,AWT,AWT,1650,GD,4,13,54,POSullivan,KCLeung,37,126,1078,9
USA,7,PPG,6,5,7,59,1,273,HV,Turf,C,1650,G,4,8,56,POSullivan,CKTong,70,128,1075,11
USA,6,PPG,6,5,7,59,1,153,ST,AWT,AWT,1650,GD,4,6,58,POSullivan,KCLeung,52,129,1079,7
USA,6,PPG,6,5,7,59,1,80,ST,AWT,AWT,1650,WS,4,11,60,POSullivan,KCLeung,42,131,1086,9
USA,7,PPG,6,5,7,59,1,30,HV,Turf,B,1200,G,4,9,60,POSullivan,CKTong,83,131,1083,9
USA,6,PPG,6,5,7,59,1,757,ST,AWT,AWT,1200,FT,3,11,62,POSullivan,KCLeung,77,114,1076,9
USA,7,PPG,6,5,7,59,1,707,HV,Turf,C,1200,GF,3,5,63,POSullivan,MLYeung,99,114,1074,11
USA,7,PPG,6,5,7,59,1,651,ST,AWT,AWT,1650,GD,3,11,64,POSullivan,KCLeung,20,115,1065,11
USA,6,PPG,6,5,7,59,1,603,ST,AWT,AWT,1650,WF,3,1,64,POSullivan,KCLeung,14,117,1072,3
USA,6,PPG,6,5,7,59,1,532,ST,AWT,AWT,1650,GD,3,13,64,POSullivan,KCLeung,24,115,1065,10
USA,6,PPG,6,5,7,59,1,442,ST,AWT,AWT,1650,GD,4,9,58,POSullivan,ZPurton,5.3,131,1074,1
USA,7,PPG,6,5,7,59,1,394,ST,AWT,AWT,1650,WF,4,7,59,POSullivan,ZPurton,5.3,133,1077,3
USA,6,PPG,6,5,7,59,1,302,ST,AWT,AWT,1650,GD,4,8,60,POSullivan,KTeetan,4.7,133,1080,7
USA,5,PPG,6,5,7,59,1,223,ST,AWT,AWT,1650,GD,3,7,62,POSullivan,KTeetan,11,117,1083,7
USA,7,PPG,6,5,7,59,1,175,HV,Turf,B,1650,G,3,9,62,POSullivan,KTeetan,37,115,1084,4
USA,7,PPG,6,5,7,59,1,127,HV,Turf,C,1650,G,3,4,61,POSullivan,KTeetan,20,118,1087,3
USA,5,PPG,6,5,7,59,1,71,ST,AWT,AWT,1650,GD,4,1,60,POSullivan,ZPurton,4.8,133,1092,2
USA,7,PPG,6,5,7,59,1,13,ST,AWT,AWT,1200,WF,4,6,60,POSullivan,THSo,22,131,1088,11
NZ,8,PPG,6,5,4,47,2,149,ST,AWT,AWT,1200,GD,5,2,39,TKNg,SClipperton,12,133,1200,8
NZ,8,PPG,6,5,4,47,2,95,HV,Turf,B,1200,G,5,3,38,TKNg,DWhyte,7.5,131,1185,2
NZ,8,PPG,6,5,4,47,2,47,ST,Turf,A,1200,GF,5,5,39,TKNg,DWhyte,11,132,1196,6
NZ,8,PPG,6,5,4,47,2,11,HV,Turf,B,1200,GY,5,2,39,TKNg,DWhyte,9.8,132,1197,5
NZ,8,PPG,6,5,4,47,2,725,ST,Turf,C+3,1000,GF,4,11,41,TKNg,KCNg,50,111,1170,10
NZ,8,PPG,6,5,4,47,2,680,HV,Turf,C+3,1200,G,4,11,43,TKNg,KCNg,86,112,1176,7
NZ,8,PPG,6,5,4,47,2,632,HV,Turf,A,1200,G,4,5,45,TKNg,KCNg,46,113,1167,12
NZ,8,PPG,6,5,4,47,2,577,HV,Turf,B,1200,G,4,1,47,TKNg,KCNg,17,115,1187,6
NZ,8,PPG,6,5,4,47,2,521,HV,Turf,C+3,1200,G,4,7,48,TKNg,KCNg,33,115,1182,10
NZ,8,PPG,6,5,4,47,2,449,HV,Turf,C+3,1000,G,4,9,49,TKNg,GLerena,19,123,1198,8
NZ,8,PPG,6,5,4,47,2,372,HV,Turf,A,1200,G,4,10,49,TKNg,KCNg,32,118,1216,5
NZ,8,PPG,6,5,4,47,2,276,HV,Turf,C,1200,G,4,5,49,TKNg,GBenoist,9.6,122,1220,3
NZ,8,PPG,6,5,4,47,2,200,HV,Turf,C,1200,G,4,10,43,TKNg,GBenoist,51,118,1186,1
NZ,8,PPG,6,5,4,47,2,122,HV,Turf,C+3,1000,G,5,2,38,TKNg,DWhyte,3.1,131,1207,1
NZ,7,PPG,6,5,4,47,2,11,HV,Turf,A,1000,G,5,7,32,TKNg,DWhyte,2.6,128,1186,1
NZ,7,PPG,6,5,4,47,2,759,HV,Turf,A,1200,GF,5,3,32,TKNg,ASuborics,5.1,126,1192,2
NZ,8,PPG,6,5,4,47,2,700,HV,Turf,C,1000,GF,5,3,32,TKNg,ASuborics,3.6,127,1185,2
NZ,8,PPG,6,5,4,47,2,611,HV,Turf,B,1000,GF,5,3,32,TKNg,ASuborics,4.1,126,1195,2
NZ,8,PPG,6,5,4,47,2,553,HV,Turf,C,1000,GF,5,2,26,TKNg,ASuborics,7.3,120,1186,1
NZ,8,PPG,6,5,4,47,2,459,ST,Turf,A,1400,G,5,3,28,TKNg,HWLai,8,119,1204,7
NZ,7,PPG,6,5,4,47,2,355,ST,Turf,C,1400,GF,5,7,29,TKNg,MChadwick,16,122,1222,5
NZ,7,PPG,6,5,4,47,2,274,ST,Turf,C,1400,GF,5,7,30,TKNg,DWhyte,3.5,123,1213,12
NZ,6,PPG,6,5,4,47,2,205,HV,Turf,C+3,1000,G,5,9,30,TKNg,CReith,27,123,1205,4
NZ,10,PP,3,1,5,60,2,132,HV,Turf,C+3,1650,GF,5,12,16,TKNg,KKChiong,52,106,1057,6
NZ,10,PP,3,1,5,60,2,65,ST,Turf,A+3,1400,GY,5,13,19,TKNg,KCNg,93,108,1045,13
NZ,10,PP,3,1,5,60,2,21,ST,Turf,C,1400,G,5,8,20,TKNg,THSo,94,111,1051,7
NZ,10,PP,3,1,5,60,2,774,ST,Turf,B+2,1200,GF,5,3,22,TKNg,MChadwick,12,115,1063,6
NZ,10,PP,3,1,5,60,2,708,ST,Turf,C,1400,Y,5,6,22,TKNg,MChadwick,20,116,1057,8
NZ,10,PP,3,1,5,60,2,638,ST,Turf,C+3,1400,G,5,1,21,TKNg,MChadwick,15,114,1060,3
NZ,10,PP,3,1,5,60,2,583,ST,Turf,A,1400,G,5,10,22,TKNg,MChadwick,68,116,1058,4
NZ,10,PP,3,1,5,60,2,546,ST,Turf,C,1400,GY,5,6,24,TKNg,MChadwick,41,117,1053,7
NZ,10,PP,3,1,5,60,2,490,ST,Turf,A,1400,G,5,8,26,TKNg,KTeetan,28,119,1072,13
NZ,10,PP,3,1,5,60,2,368,HV,Turf,A,1650,G,5,9,28,TKNg,HWLai,29,121,1080,4
NZ,10,PP,3,1,5,60,2,323,HV,Turf,B,1650,G,5,7,29,TKNg,RFourie,38,122,1064,4
NZ,10,PP,3,1,5,60,2,291,ST,Turf,B+2,1400,G,5,12,32,TKNg,RFourie,99,125,1067,9
NZ,10,PP,3,1,5,60,2,262,ST,Turf,C+3,1400,G,5,6,35,TKNg,GBenoist,99,128,1074,10
NZ,9,PP,3,1,5,60,2,216,HV,Turf,C+3,1000,G,5,12,37,TKNg,GBenoist,89,130,1073,12
NZ,10,PP,3,1,5,60,2,170,ST,Turf,A+3,1200,G,5,1,39,TKNg,CKTong,35,131,1094,10
NZ,10,PP,3,1,5,60,2,55,ST,Turf,A,1200,G,5,1,40,POSullivan,ZPurton,3.5,133,1100,8
NZ,9,PP,3,1,5,60,2,1,ST,Turf,B,1200,G,5,1,40,POSullivan,CYHo,8.8,131,1095,9
NZ,9,PP,3,1,5,60,2,740,ST,Turf,A,1400,GF,4,6,41,POSullivan,CKTong,86,112,1090,5
NZ,9,PP,3,1,5,60,2,675,ST,AWT,AWT,1200,GD,4,8,42,POSullivan,CKTong,47,113,1081,10
NZ,10,PP,3,1,5,60,2,647,ST,AWT,AWT,1200,GD,4,2,42,POSullivan,THSo,16,113,1078,4
NZ,9,PP,3,1,5,60,2,582,ST,Turf,A+3,1200,GF,4,2,42,POSullivan,CYHo,23,114,1087,4
NZ,9,PP,3,1,5,60,2,525,ST,Turf,C,1200,G,5,7,37,POSullivan,ZPurton,2.8,131,1077,1
NZ,10,PP,3,1,5,60,2,496,ST,Turf,A+3,1200,G,5,10,37,POSullivan,KCLeung,13,128,1086,2
NZ,10,PP,3,1,5,60,2,412,HV,Turf,C,1200,G,5,10,38,POSullivan,ZPurton,10,131,1088,3
NZ,10,PP,3,1,5,60,2,262,ST,Turf,B+2,1200,G,5,--,38,POSullivan,MChadwick,---,131,--,WV-A
NZ,8,PP,3,1,5,60,2,224,HV,Turf,A,1200,G,5,11,39,POSullivan,ASuborics,57,133,1078,5
NZ,8,PP,3,1,5,60,2,140,ST,Turf,C+3,1200,G,5,2,40,POSullivan,ODoleuze,8.3,133,1072,5
NZ,8,PP,3,1,5,60,2,68,ST,Turf,A+3,1200,GF,4,3,42,POSullivan,MChadwick,8.8,115,1060,6
NZ,10,PP,3,1,5,60,2,14,ST,Turf,A+3,1200,G,4,14,42,POSullivan,KCLeung,45,113,1057,9
NZ,8,PP,2,2,0,26,0,678,HV,Turf,C+3,1650,G,5,4,31,ALee,DWhyte,7.7,124,1129,5
NZ,8,PP,2,2,0,26,0,368,HV,Turf,A,1650,G,5,3,31,ALee,DWhyte,9.1,124,1148,9
NZ,8,PP,2,2,0,26,0,323,HV,Turf,B,1650,G,5,11,25,ALee,DWhyte,10,118,1139,1
NZ,7,PP,2,2,0,26,0,217,HV,Turf,C+3,1650,G,5,12,24,ALee,DWhyte,20,118,1131,2
NZ,7,PP,2,2,0,26,0,141,HV,Turf,A,1650,G,5,12,26,ALee,DWhyte,25,119,1125,7
NZ,8,PP,2,2,0,26,0,104,HV,Turf,B,1650,G,5,2,28,ALee,THSo,10,119,1117,7
NZ,7,PP,2,2,0,26,0,75,ST,AWT,AWT,1650,WS,5,8,29,ALee,MLYeung,29,120,1128,13
NZ,7,PP,2,2,0,26,0,284,ST,Turf,C+3,1600,GF,5,--,31,ALee,HWLai,---,122,--,WV
NZ,6,PP,2,2,0,26,0,206,HV,Turf,C+3,1650,G,5,3,32,ALee,MLYeung,6.2,123,1111,5
NZ,8,PP,2,2,0,26,0,169,HV,Turf,B,1650,G,5,7,32,ALee,DWhyte,7.8,125,1108,5
NZ,8,PP,2,2,0,26,0,40,ST,Turf,C,1600,GF,5,--,32,ALee,DWhyte,---,126,--,WV
NZ,8,PPG,2,12,10,60,3,151,ST,AWT,AWT,1650,GD,5,4,38,YSTsui,URispoli,9.1,132,1126,3
NZ,8,PPG,2,12,10,60,3,113,HV,Turf,C,1000,Y,5,9,38,YSTsui,NRawiller,9.5,133,1129,6
NZ,8,PPG,2,12,10,60,3,94,HV,Turf,B,1650,G,5,1,36,YSTsui,BPrebble,7.2,129,1127,2
NZ,8,PPG,2,12,10,60,3,57,HV,Turf,C+3,1650,G,5,1,34,YSTsui,BPrebble,8.1,127,1130,2
NZ,8,PPG,2,12,10,60,3,13,HV,Turf,B,1650,GY,5,6,34,YSTsui,HNWong,14,120,1111,9
NZ,8,PPG,2,12,10,60,3,707,ST,AWT,AWT,1650,WF,5,5,34,YSTsui,HNWong,6.1,120,1111,2
NZ,8,PPG,2,12,10,60,3,638,ST,Turf,C+3,1400,G,5,11,36,YSTsui,ZPurton,8.5,129,1102,9
NZ,8,PPG,2,12,10,60,3,565,ST,AWT,AWT,1650,GD,5,4,38,YSTsui,JMoreira,4.6,133,1122,4
NZ,8,PPG,2,12,10,60,3,523,HV,Turf,C+3,1650,G,4,12,40,YSTsui,KCNg,20,112,1118,5
NZ,8,PPG,2,12,10,60,3,490,ST,Turf,A,1400,G,5,11,40,YSTsui,JMoreira,4.1,133,1129,5
NZ,8,PPG,2,12,10,60,3,430,HV,Turf,C,1650,G,4,4,40,YSTsui,KCNg,32,108,1120,2
NZ,8,PPG,2,12,10,60,3,389,ST,Turf,C,1400,G,4,9,41,YSTsui,CYHo,12,114,1117,7
NZ,8,PPG,2,12,10,60,3,333,ST,Turf,C+3,1400,G,4,8,41,YSTsui,YTCheng,33,115,1123,6
NZ,8,PPG,2,12,10,60,3,262,ST,Turf,C+3,1400,G,5,10,39,YSTsui,URispoli,13,132,1121,2
NZ,7,PPG,2,12,10,60,3,216,HV,Turf,C+3,1000,G,5,10,39,YSTsui,BPrebble,10,132,1129,6
NZ,8,PPG,2,12,10,60,3,180,ST,AWT,AWT,1650,GD,5,5,39,YSTsui,KTeetan,21,132,1106,3
NZ,7,PPG,2,12,10,60,3,161,HV,Turf,B,1000,G,5,4,34,YSTsui,JMoreira,4.5,128,1119,1
NZ,8,PPG,2,12,10,60,3,104,HV,Turf,B,1650,G,5,6,34,YSTsui,BPrebble,4.9,127,1116,4
NZ,8,PPG,2,12,10,60,3,37,ST,Turf,C+3,1400,GF,5,6,34,YSTsui,GMosse,10,130,1104,3
NZ,7,PPG,2,12,10,60,3,14,HV,Turf,A,1650,G,5,11,35,YSTsui,KCLeung,12,126,1102,9
NZ,7,PPG,2,12,10,60,3,758,HV,Turf,A,1650,GF,5,7,39,YSTsui,JMoreira,4.2,132,1088,6
NZ,8,PPG,2,12,10,60,3,719,HV,Turf,C+3,1650,G,5,1,39,YSTsui,KCLeung,6.8,130,1094,3
NZ,7,PPG,2,12,10,60,3,682,HV,Turf,B,1650,GF,5,2,37,YSTsui,BPrebble,3.1,130,1093,2
NZ,7,PPG,2,12,10,60,3,598,ST,AWT,AWT,1650,GD,5,6,39,YSTsui,BPrebble,6.5,132,1100,8
NZ,8,PPG,2,12,10,60,3,563,ST,Turf,A,1600,GF,4,8,41,YSTsui,YTCheng,33,114,1101,10
NZ,8,PPG,2,12,10,60,3,538,HV,Turf,B,1650,GF,4,5,42,YSTsui,YTCheng,10,115,1097,3
NZ,8,PPG,2,12,10,60,3,490,ST,AWT,AWT,1650,FT,4,5,42,YSTsui,HNWong,5.2,106,1103,6
NZ,7,PPG,2,12,10,60,3,435,HV,Turf,A,1650,G,4,4,41,YSTsui,YTCheng,13,115,1112,2
NZ,8,PPG,2,12,10,60,3,392,ST,Turf,A,1800,G,4,1,43,YSTsui,KCLeung,13,114,1108,13
NZ,7,PPG,2,12,10,60,3,370,HV,Turf,A,1650,G,4,4,43,YSTsui,KCLeung,9.8,116,1123,7
NZ,8,PPG,2,12,10,60,3,315,HV,Turf,B,1650,G,4S,6,43,YSTsui,KCLeung,14,116,1110,2
NZ,8,PPG,2,12,10,60,3,247,HV,Turf,B,1650,GF,4,4,43,YSTsui,KCLeung,5.4,114,1111,3
NZ,8,PPG,2,12,10,60,3,187,HV,Turf,C,1650,GF,4,7,41,YSTsui,KCLeung,28,113,1100,2
NZ,6,PPG,2,12,10,60,3,154,HV,Turf,A,1650,G,4,7,42,YSTsui,MDemuro,10,115,1079,12
NZ,8,PPG,2,12,10,60,3,86,ST,AWT,AWT,1650,GD,4,9,42,YSTsui,KTeetan,9.7,117,1097,4
NZ,8,PPG,2,12,10,60,3,34,ST,AWT,AWT,1650,GD,4,6,41,YSTsui,KTeetan,6.1,115,1101,3
IRE,8,PP,10,6,5,37,0,664,ST,Turf,A,2400,GF,G1,8,125,CFownes,NRawiller,29,126,1034,7
IRE,8,PP,10,6,5,37,0,590,ST,Turf,A,2000,Y,G1,9,126,CFownes,NRawiller,71,126,1033,2
IRE,8,PP,10,6,5,37,0,440,ST,Turf,B,2000,G,G1,8,127,CFownes,ZPurton,11,126,1060,3
IRE,8,PP,10,6,5,37,0,365,ST,Turf,A+3,1600,G,G1,10,127,CFownes,SdeSousa,52,126,1060,6
IRE,8,PP,10,6,5,37,0,251,ST,Turf,A,2000,G,G1,1,127,CFownes,ZPurton,7,126,1060,6
IRE,8,PP,10,6,5,37,0,193,ST,Turf,B+2,2000,G,G2,3,127,CFownes,ZPurton,3.7,123,1046,1
IRE,8,PP,10,6,5,37,0,137,ST,Turf,A,1600,GF,HKG2,5,127,CFownes,ZPurton,12,133,1059,3
IRE,8,PP,10,6,5,37,0,568,ST,Turf,A,2000,GF,G1,2,131,CFownes,BPrebble,9.7,126,1029,7
IRE,7,PP,10,6,5,37,0,427,ST,Turf,B+2,2000,GF,G1,4,132,CFownes,ZPurton,4.6,126,1039,4
IRE,7,PP,10,6,5,37,0,380,ST,Turf,C+3,1800,GF,HKG3,--,132,CFownes,ZPurton,---,133,--,WV
IRE,8,PP,10,6,5,37,0,240,ST,Turf,A,2000,GF,G1,8,133,CFownes,ZPurton,5.1,126,1052,2
IRE,8,PP,10,6,5,37,0,184,ST,Turf,B+2,2000,GF,G2,4,133,CFownes,ZPurton,3.2,128,1047,2
IRE,8,PP,10,6,5,37,0,119,ST,Turf,B+2,1600,GF,HKG2,4,129,CFownes,ZPurton,14,133,1058,1
IRE,7,PP,3,7,7,56,1,69,ST,Turf,A+3,1200,G,4,8,43,RGibson,CSchofield,8.7,116,972,3
IRE,7,PP,3,7,7,56,1,30,ST,Turf,C+3,1200,GF,4,3,43,RGibson,CSchofield,12,117,975,2
IRE,7,PP,3,7,7,56,1,778,ST,Turf,B+2,1400,GF,4,8,41,ASchutz,KTeetan,33,114,987,2
IRE,7,PP,3,7,7,56,1,708,ST,Turf,C,1400,Y,5,5,36,ASchutz,MLYeung,25,128,976,1
IRE,7,PP,3,7,7,56,1,595,HV,Turf,C,1200,G,5,8,38,ASchutz,NCallan,21,132,991,9
IRE,7,PP,3,7,7,56,1,484,HV,Turf,B,1200,G,4,9,40,ASchutz,THSo,32,111,986,9
IRE,7,PP,3,7,7,56,1,412,HV,Turf,B,1200,G,4,12,42,ASchutz,YTCheng,93,116,984,7
IRE,7,PP,3,7,7,56,1,341,HV,Turf,C,1200,GY,4,7,44,ASchutz,CSchofield,26,117,989,7
IRE,7,PP,3,7,7,56,1,303,HV,Turf,A,1200,G,4,11,45,ASchutz,MLYeung,43,117,994,5
IRE,7,PP,3,7,7,56,1,258,HV,Turf,B,1200,G,4,8,46,ASchutz,MLYeung,14,117,994,8
IRE,6,PP,3,7,7,56,1,165,HV,Turf,B,1200,G,4,12,46,ASchutz,MLYeung,48,118,992,4
IRE,7,PP,3,7,7,56,1,105,HV,Turf,B,1200,G,4,11,46,ASchutz,MLYeung,20,116,983,10
IRE,7,PP,3,7,7,56,1,51,HV,Turf,C,1200,G,4,11,46,ASchutz,MLYeung,14,117,972,4
IRE,6,PP,3,7,7,56,1,12,HV,Turf,A,1200,G,4,4,41,ASchutz,MLYeung,3,112,980,1
IRE,6,PP,3,7,7,56,1,759,HV,Turf,A,1200,GF,5,2,31,ASchutz,JMoreira,3.5,125,967,1
IRE,7,PP,3,7,7,56,1,700,HV,Turf,C,1000,GF,5,2,32,ASchutz,MLYeung,8.7,125,974,3
IRE,6,PP,3,7,7,56,1,663,HV,Turf,A,1200,GF,5,3,32,ASchutz,ASuborics,8.6,125,977,3
IRE,7,PP,3,7,7,56,1,636,ST,Turf,C+3,1400,G,5,11,32,ASchutz,ASuborics,14,125,1004,8
IRE,7,PP,3,7,7,56,1,543,ST,Turf,C+3,1400,GF,5,2,30,ASchutz,NCallan,11,123,975,2
IRE,7,PP,3,7,7,56,1,459,ST,Turf,A,1400,G,5,8,32,TPYung,TAngland,14,125,986,8
IRE,7,PP,3,7,7,56,1,329,HV,Turf,C,1200,G,5,11,34,TPYung,ZPurton,14,127,1000,10
IRE,7,PP,3,7,7,56,1,262,ST,Turf,B+2,1200,G,5,6,36,TPYung,ZPurton,6.9,129,1007,6
IRE,7,PP,3,7,7,56,1,195,ST,Turf,C,1400,GF,5,2,38,TPYung,ASuborics,16,131,982,11
IRE,5,PP,3,7,7,56,1,140,ST,Turf,C+3,1200,G,5,5,39,TPYung,NCallan,8.8,132,985,7
IRE,5,PP,3,7,7,56,1,76,ST,Turf,A+3,1200,GF,5,3,39,TPYung,CYLui,7,126,964,3
IRE,7,PP,3,7,7,56,1,42,ST,Turf,C,1400,GF,4,13,41,TPYung,JMoreira,7.6,116,976,9
IRE,7,PP,3,7,7,56,1,4,ST,Turf,A,1200,GF,4,11,41,TPYung,WMLai,12,115,973,5
USA,7,PPG,4,3,3,52,1,114,HV,Turf,C,1800,Y,5,12,28,TKNg,DWhyte,24,121,1057,10
USA,7,PPG,4,3,3,52,1,57,HV,Turf,C+3,1650,G,5,2,28,TKNg,MChadwick,19,121,1051,7
USA,7,PPG,4,3,3,52,1,29,ST,AWT,AWT,1650,GD,5,2,28,TKNg,MChadwick,16,121,1056,4
USA,7,PPG,4,3,3,52,1,744,ST,AWT,AWT,1800,GD,5,4,23,TKNg,MChadwick,25,116,1079,1
USA,7,PPG,4,3,3,52,1,658,ST,AWT,AWT,1800,GD,5,6,25,TKNg,MChadwick,19,118,1062,7
USA,7,PPG,4,3,3,52,1,575,HV,Turf,B,1800,G,5,11,27,TKNg,CYHo,67,118,1054,11
USA,7,PPG,4,3,3,52,1,538,ST,AWT,AWT,1800,GD,5,7,28,TKNg,NCallan,10,123,1058,6
USA,7,PPG,4,3,3,52,1,472,ST,Turf,C+3,1800,G,5,6,28,TKNg,NCallan,42,121,1058,8
USA,7,PPG,4,3,3,52,1,409,HV,Turf,B,1800,G,5,5,28,TKNg,SdeSousa,7,122,1055,10
USA,7,PPG,4,3,3,52,1,346,ST,AWT,AWT,1800,WS,5,12,21,TKNg,SdeSousa,14,115,1063,1
USA,7,PPG,4,3,3,52,1,311,ST,AWT,AWT,1650,GD,5,1,21,TKNg,CSchofield,7.6,115,1060,9
USA,7,PPG,4,3,3,52,1,254,HV,Turf,B,1800,G,5,1,21,TKNg,HWLai,9,114,1049,3
USA,6,PPG,4,3,3,52,1,226,ST,AWT,AWT,1800,GD,5,13,23,TKNg,RFourie,28,116,1062,9
USA,7,PPG,4,3,3,52,1,180,ST,AWT,AWT,1650,GD,5,3,25,TKNg,RFourie,10,118,1053,6
USA,6,PPG,4,3,3,52,1,140,HV,Turf,A,1800,G,5,6,25,TKNg,DWhyte,5.1,120,1046,6
USA,6,PPG,4,3,3,52,1,75,ST,AWT,AWT,1650,WS,5,5,24,TKNg,WMLai,12,117,1042,2
USA,7,PPG,4,3,3,52,1,40,ST,AWT,AWT,1650,GD,5,8,25,TKNg,WMLai,15,118,1042,7
USA,6,PPG,4,3,3,52,1,767,ST,Turf,B+2,1800,GF,5,1,29,TKNg,WMLai,24,122,1030,10
USA,7,PPG,4,3,3,52,1,337,ST,AWT,AWT,1650,FT,5,7,31,TKNg,MDemuro,10,124,1078,9
USA,7,PPG,4,3,3,52,1,243,HV,Turf,B,1650,GF,5,11,33,TKNg,WMLai,63,126,1077,4
USA,7,PPG,4,3,3,52,1,190,HV,Turf,C,1800,GF,5,4,35,TKNg,AAtzeni,14,128,1068,11
USA,7,PPG,4,3,3,52,1,104,HV,Turf,B,1800,G,5,2,36,TKNg,WMLai,8.9,131,1063,5
USA,7,PPG,4,3,3,52,1,87,ST,AWT,AWT,1650,GD,5,11,36,TKNg,MChadwick,19,129,1074,5
USA,7,PPG,4,3,3,52,1,30,ST,AWT,AWT,1800,GD,5,6,36,TKNg,WMLai,6.2,132,1073,7
IRE,7,PP,5,6,3,55,1,141,HV,Turf,A,1200,G,3,7,67,DCruz,ODoleuze,32,122,1084,4
IRE,7,PP,5,6,3,55,1,63,HV,Turf,C+3,1200,G,3,11,67,DCruz,ODoleuze,99,122,1075,11
IRE,7,PP,5,6,3,55,1,17,HV,Turf,B,1200,GY,3,7,68,DCruz,KKChiong,28,119,1057,8
IRE,7,PP,5,6,3,55,1,773,HV,Turf,A,1200,G,3,10,72,DCruz,OBosson,68,129,1076,8
IRE,7,PP,5,6,3,55,1,722,HV,Turf,B,1200,GF,3,1,74,DCruz,DWhyte,16,127,1078,8
IRE,7,PP,5,6,3,55,1,672,ST,Turf,A+3,1200,G,3,8,76,DCruz,CKTong,99,131,1075,12
IRE,7,PP,5,6,3,55,1,626,ST,Turf,C,1200,G,3,4,78,DCruz,GLerena,67,131,1081,7
IRE,7,PP,5,6,3,55,1,582,HV,Turf,B,1200,G,3,6,80,DCruz,NCallan,13,133,1091,9
IRE,7,PP,5,6,3,55,1,526,HV,Turf,C+3,1200,G,3,2,80,DCruz,NCallan,12,128,1100,3
IRE,7,PP,5,6,3,55,1,470,HV,Turf,A,1200,GY,2,7,81,DCruz,THSo,48,112,1096,4
IRE,7,PP,5,6,3,55,1,433,HV,Turf,C,1200,G,3,10,81,DCruz,DWhyte,50,130,1094,10
IRE,7,PP,5,6,3,55,1,375,HV,Turf,A,1200,G,3,2,80,DCruz,GMosse,16,133,1097,2
IRE,7,PP,5,6,3,55,1,316,ST,Turf,C,1200,G,2,7,82,DCruz,CKTong,99,116,1105,10
IRE,6,PP,5,6,3,55,1,232,ST,AWT,AWT,1200,GD,2,3,84,DCruz,CKTong,99,119,1090,11
IRE,7,PP,5,6,3,55,1,177,ST,Turf,A+3,1400,G,1,5,85,DCruz,KKChiong,99,103,1098,13
IRE,7,PP,5,6,3,55,1,118,ST,AWT,AWT,1200,GD,2,8,85,DCruz,YTCheng,99,113,1104,12
IRE,7,PP,5,6,3,55,1,717,ST,Turf,C,1200,Y,2,10,85,DCruz,CKTong,95,119,1094,12
IRE,6,PP,5,6,3,55,1,666,HV,Turf,A,1200,GF,3,6,79,DCruz,DWhyte,3.4,133,1093,1
IRE,6,PP,5,6,3,55,1,607,ST,Turf,B+2,1400,Y,2,12,81,DCruz,CKTong,99,121,1085,8
