"","SC_ID","Pkey","GLG","Weight","d15N","d13C","N_per","C_per","YOB","CalenderYear","CNRatio","CNR","Site","AgeClass","sample_per_ID","Net_d15N","Weaning","Species","Sex","Lat","Lon","TBL","Region"
"425","ZHSC170711",435,11,1.323,13.2,-14,2.28,6.81,1993,2004,2.98684210526316,"U","MPRE","Adult",14,-4.5,"Y","SC","F","22.000437","113.312802","241","MPRE"
"426","ZHSC170711",436,12,1.139,13.4,-13.9,2.42,7.28,1993,2005,3.00826446280992,"U","MPRE","Adult",14,-4.3,"Y","SC","F","22.000437","113.312802","241","MPRE"
"427","ZHSC170711",437,13,0.747,12.2,-13.9,2.48,7.42,1993,2006,2.99193548387097,"U","MPRE","Adult",14,-5.5,"Y","SC","F","22.000437","113.312802","241","MPRE"
"428","ZHSC170711",438,14,0.689,12.2,-14.1,2.5,7.5,1993,2007,3,"U","MPRE","Adult",14,-5.5,"Y","SC","F","22.000437","113.312802","241","MPRE"
"429","ZHSC170711",439,15,0.702,12.2,-14.6,2.6,8,1993,2008,3.07692307692308,"U","MPRE","Adult",14,-5.5,"Y","SC","F","22.000437","113.312802","241","MPRE"
"430","ZHSC170711",428,3,2.135,14.7,-14.6,2.24,6.45,1993,1996,2.87946428571429,"U","MPRE","Juvenile",14,-3,"Y","SC","F","22.000437","113.312802","241","MPRE"
"431","ZHSC170718",402,1,1.872,16.8,-15.5,2.55,7.39,2007,2008,2.89803921568627,"U","MPRE","Juvenile",7,-1.1,"Y","SC","M","22.112152","113.564226","224","MPRE"
"432","ZHSC170718",403,2,1.586,15.7,-16.1,2.57,7.48,2007,2009,2.91050583657588,"U","MPRE","Juvenile",7,-2.2,"Y","SC","M","22.112152","113.564226","224","MPRE"
"433","ZHSC170718",404,3,1.414,15,-16.9,2.73,8.02,2007,2010,2.93772893772894,"U","MPRE","Juvenile",7,-2.9,"Y","SC","M","22.112152","113.564226","224","MPRE"
"434","ZHSC170718",405,5,1.513,13.8,-16.3,2.55,7.36,2007,2012,2.88627450980392,"U","MPRE","Juvenile",7,-4.1,"Y","SC","M","22.112152","113.564226","224","MPRE"
"435","ZHSC170718",406,6,1.112,13.4,-15.9,2.6,7.76,2007,2013,2.98461538461538,"U","MPRE","Juvenile",7,-4.5,"Y","SC","M","22.112152","113.564226","224","MPRE"
"436","ZHSC170718",407,7,0.798,12.2,-16.6,2.84,8.4,2007,2014,2.95774647887324,"U","MPRE","Juvenile",7,-5.7,"Y","SC","M","22.112152","113.564226","224","MPRE"
"437","ZHSC170907",383,1,1.368,16,-14.3,1.9,5.5,1996,1997,2.89473684210526,"U","WPRE","Juvenile",14,0,"Y","SC","F","22.063252","113.107943","226","WPRE"
"438","ZHSC170907",384,2,1.345,14.7,-15,2.1,6.1,1996,1998,2.9047619047619,"U","WPRE","Juvenile",14,-1.3,"Y","SC","F","22.063252","113.107943","226","WPRE"
"439","ZHSC170907",385,3,1.319,13.8,-14.9,2.1,6.3,1996,1999,3,"U","WPRE","Juvenile",14,-2.2,"Y","SC","F","22.063252","113.107943","226","WPRE"
"440","ZHSC170907",386,4,1.653,13.7,-14.7,2.1,6.3,1996,2000,3,"U","WPRE","Juvenile",14,-2.3,"Y","SC","F","22.063252","113.107943","226","WPRE"
"441","ZHSC170907",387,5,1.502,14.3,-14.5,2.1,6.4,1996,2001,3.04761904761905,"U","WPRE","Juvenile",14,-1.7,"Y","SC","F","22.063252","113.107943","226","WPRE"
"442","ZHSC170907",389,8,1.16,18.7,-15.6,2.2,7,1996,2004,3.18181818181818,"U","WPRE","Juvenile",14,2.7,"Y","SC","F","22.063252","113.107943","226","WPRE"
"443","ZHSC170907",390,9,1.128,13.7,-14.4,2.39,6.96,1996,2005,2.91213389121339,"U","WPRE","Juvenile",14,-2.3,"Y","SC","F","22.063252","113.107943","226","WPRE"
"444","ZHSC170907",391,10,1.039,14.2,-14.7,2.56,7.35,1996,2006,2.87109375,"U","WPRE","Juvenile",14,-1.8,"Y","SC","F","22.063252","113.107943","226","WPRE"
"445","ZHSC170907",392,11,0.938,14,-15,2.59,7.44,1996,2007,2.87258687258687,"U","WPRE","Adult",14,-2,"Y","SC","F","22.063252","113.107943","226","WPRE"
"446","ZHSC170907",393,13,0.813,14.3,-15.3,2.52,7.44,1996,2009,2.95238095238095,"U","WPRE","Adult",14,-1.7,"Y","SC","F","22.063252","113.107943","226","WPRE"
"447","ZHSC170907",394,14,0.81,13.6,-14.9,2.55,7.51,1996,2010,2.94509803921569,"U","WPRE","Adult",14,-2.4,"Y","SC","F","22.063252","113.107943","226","WPRE"
"448","ZHSC170907",395,15,0.824,13.8,-17.3,3.5,10.32,1996,2011,2.94857142857143,"U","WPRE","Adult",14,-2.2,"Y","SC","F","22.063252","113.107943","226","WPRE"
"449","ZHSC170907",455,12,0.866,13.9,-15.1,2.46,7.43,1996,2008,3.02032520325203,"U","WPRE","Adult",14,-2.1,"Y","SC","F","22.063252","113.107943","226","WPRE"
"450","ZHSC170920",415,1,2.238,17.5,-14.7,2.38,6.94,2009,2010,2.91596638655462,"U","MPRE","Juvenile",6,-2,"Y","SC","F","22.10474","113.544767","228","MPRE"
"451","ZHSC170920",416,2,2.042,16.5,-14.6,2.46,7.34,2009,2011,2.98373983739837,"U","MPRE","Juvenile",6,-3,"Y","SC","F","22.10474","113.544767","228","MPRE"
"452","ZHSC170920",417,3,1.746,15.8,-14.5,2.47,7.46,2009,2012,3.02024291497976,"U","MPRE","Juvenile",6,-3.7,"Y","SC","F","22.10474","113.544767","228","MPRE"
"453","ZHSC170920",418,4,1.469,14.8,-15,2.62,7.98,2009,2013,3.04580152671756,"U","MPRE","Juvenile",6,-4.7,"Y","SC","F","22.10474","113.544767","228","MPRE"
"454","ZHSC170920",419,5,1.248,14.4,-14.9,2.59,7.96,2009,2014,3.07335907335907,"U","MPRE","Juvenile",6,-5.1,"Y","SC","F","22.10474","113.544767","228","MPRE"
"455","ZHSC171003",571,1,2.99,16.6,-14.5,2.09,6.17,1998,1999,2.95215311004785,"U","EPRE","Juvenile",13,0,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"456","ZHSC171003",572,2,1.893,15.4,-14.8,2.43,7.25,1998,2000,2.98353909465021,"U","EPRE","Juvenile",13,-1.2,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"457","ZHSC171003",573,3,1.649,14.6,-14.7,2.42,7.22,1998,2001,2.98347107438017,"U","EPRE","Juvenile",13,-2,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"458","ZHSC171003",574,4,1.311,13.7,-14.8,2.49,7.44,1998,2002,2.98795180722892,"U","EPRE","Juvenile",13,-2.9,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"459","ZHSC171003",575,5,1.254,14.1,-14.6,2.32,6.99,1998,2003,3.01293103448276,"U","EPRE","Juvenile",13,-2.5,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"460","ZHSC171003",576,6,1.255,14.1,-14.6,2.4,7.24,1998,2004,3.01666666666667,"U","EPRE","Juvenile",13,-2.5,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"461","ZHSC171003",577,7,1.334,13.9,-15.2,2.35,7.28,1998,2005,3.09787234042553,"U","EPRE","Juvenile",13,-2.7,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"462","ZHSC171003",578,8,1.09,14.1,-14.9,2.41,7.39,1998,2006,3.06639004149378,"U","EPRE","Juvenile",13,-2.5,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"463","ZHSC171003",579,9,1.017,14.1,-14.3,2.36,7,1998,2007,2.96610169491525,"U","EPRE","Juvenile",13,-2.5,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"464","ZHSC171003",580,10,0.945,13.5,-14.3,2.41,7.17,1998,2008,2.97510373443983,"U","EPRE","Juvenile",13,-3.1,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"465","ZHSC171003",581,11,1.489,13.7,-14,2.37,7.11,1998,2009,3,"U","EPRE","Adult",13,-2.9,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"466","ZHSC171003",582,13,1.206,13.6,-14.2,2.45,7.45,1998,2011,3.04081632653061,"U","EPRE","Adult",13,-3,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"467","ZHSC171003",583,15,1.028,12.8,-14.1,2.63,7.78,1998,2013,2.95817490494297,"U","EPRE","Adult",13,-3.8,"Y","SC","F","22.25100851","113.5932934","230","EPRE"
"468","ZHSC180117",346,1,2.42,16.8,-14.9,2.2,6.4,2010,2011,2.90909090909091,"U","MPRE","Juvenile",7,0,"Y","SC","M","21.934183","113.278827","213","MPRE"
"469","ZHSC180117",347,2,2.202,13.9,-16.1,0.9,2.7,2010,2012,3,"U","MPRE","Juvenile",7,-2.9,"Y","SC","M","21.934183","113.278827","213","MPRE"
"470","ZHSC180117",348,3,0.929,13,-16.1,1.4,4.2,2010,2013,3,"U","MPRE","Juvenile",7,-3.8,"Y","SC","M","21.934183","113.278827","213","MPRE"
"471","ZHSC180117",350,5,1.207,13.3,-15.6,2.7,8,2010,2015,2.96296296296296,"U","MPRE","Juvenile",7,-3.5,"Y","SC","M","21.934183","113.278827","213","MPRE"
"472","ZHSC180117",351,6,0.925,12.1,-16.4,2.8,8.2,2010,2016,2.92857142857143,"U","MPRE","Juvenile",7,-4.7,"Y","SC","M","21.934183","113.278827","213","MPRE"
"473","ZHSC180117",352,7,0.858,12.4,-15.9,3,8.6,2010,2017,2.86666666666667,"U","MPRE","Juvenile",7,-4.4,"Y","SC","M","21.934183","113.278827","213","MPRE"
"474","ZHSC180117",349,4,0.937,13.8,-15.6,2.8,8.2,2010,2014,2.92857142857143,"U","MPRE","Juvenile",7,-3,"Y","SC","M","21.934183","113.278827","213","MPRE"
